Ensembl_ID,Control_1_FPKM,Control_2_FPKM,Control_3_FPKM,VitC_1_FPKM,VitC_2_FPKM,VitC_3_FPKM,Control_Average_FPKM,VitC_Average_FPKM,Fold_Change,Log2FC,edgeR,DESeq2,Change,Expressed
ENSG00000003249,1.8057235830877107,1.402970759718347,1.5083443335401758,1.4922556757033434,1.2842177306591145,1.3474843797814482,1.5723462254487446,1.374652595381302,0.8742683851255335,-0.19385186498748616,1.0,0.430551838,Nondifferential,Expressed
ENSG00000003393,40.999718894928094,36.945663204077505,34.15633240396099,42.854199680805024,39.39468663939957,41.43702849177069,37.36723816765553,41.22863827065843,1.103336513276094,0.14187287433040624,0.582974367,0.555367829,Nondifferential,Expressed
ENSG00000003402,10.149701882956293,11.175197291956888,11.51274368011224,15.39123872668702,14.21373226481826,15.053430174509124,10.945880951675141,14.8861337220048,1.359975847327907,0.4435810299685065,0.000301113,0.000366753,Upregulated,Expressed
ENSG00000003436,17.650481141067495,25.749234853029538,18.664673322334355,17.311835133338455,20.651016259413755,17.846097266340724,20.6881297721438,18.602982886364316,0.899210469542438,-0.15326926187631576,1.0,0.372127022,Nondifferential,Expressed
ENSG00000003509,12.923027287587605,13.317304019094223,12.274740365855608,13.337544044699275,14.543663934136012,12.445994443382585,12.838357224179148,13.442400807405956,1.0470499124365524,0.06633021658425116,1.0,0.92836107,Nondifferential,Expressed
ENSG00000003756,57.307392467812136,48.20613391659633,41.67399560096278,50.283916203076544,47.49785149040618,46.67951710092221,49.06250732845708,48.15376159813498,0.9814777967983098,-0.026972463784087162,1.0,0.7175242829999999,Nondifferential,Expressed
ENSG00000004059,8.265940349699413,9.434007966221406,11.345469030814545,9.037712055894929,10.378783611491084,9.11805751389911,9.68180578224512,9.511517727095043,0.9824115398531996,-0.02560058752698689,1.0,0.8152881479999999,Nondifferential,Expressed
ENSG00000004139,2.0026184513771983,1.7332402272125558,1.7560706795596193,2.320751901674756,2.21634413572601,2.4107777881652925,1.8306431193831243,2.3159579418553524,1.2651061899141574,0.3392584862893603,0.13462326,0.07835220700000001,Nondifferential,Expressed
ENSG00000004142,13.505182455122435,10.613464965599217,11.14717127425626,15.063640913860269,15.824075090311515,14.586580720008225,11.75527289832597,15.158098908060005,1.2894723107805195,0.3667807940433539,0.092383327,0.068023285,Nondifferential,Expressed
ENSG00000004399,13.832090669608624,10.139261513291483,10.70970424026887,31.121069074832572,31.77780484411138,30.55110681713214,11.560352141056324,31.149993578692037,2.694554041140628,1.4300465212623648,2.21e-23,2.71e-21,Upregulated,Expressed
ENSG00000004455,38.6827083922662,37.1679597053795,43.24189380418663,19.13532486054493,19.774155792831305,19.28876187087576,39.69752063394411,19.399414174750664,0.4886807504588292,-1.0330358181410095,2.08e-16,5.65e-22,Downregulated,Expressed
ENSG00000004478,14.611289308092902,13.652377154731749,14.39347428109571,12.178926093974411,11.85792667792794,11.818796993507581,14.219046914640124,11.951883255136645,0.8405544567709967,-0.2505868049102313,0.409443092,0.015643151,Nondifferential,Expressed
ENSG00000004487,53.77451293993128,53.92529030064413,51.80724241501712,37.65330273307171,40.168228888641096,36.35503843376904,53.169015218530845,38.058856685160606,0.7158089449039875,-0.4823535227899621,0.00119323,9.2e-07,Downregulated,Expressed
ENSG00000004534,52.31134796661537,55.56894166847761,53.38513255576273,49.070454315157356,42.757306139026326,47.982808138423955,53.75514073028524,46.603522864202546,0.8669593685566611,-0.20596371407626055,0.559019991,0.034400934,Nondifferential,Expressed
ENSG00000004660,0.9706142079311602,0.8959276344849625,0.5830568661013273,1.2395359973206468,1.2612883570699005,1.5123841104764366,0.81653290283915,1.3377361549556612,1.6383126145979494,0.7122106710802257,0.046910524,0.036656089,Upregulated,Expressed
ENSG00000004700,35.78155302206365,43.94309216637118,33.30913157302449,32.1631398724758,38.07908055502108,30.065632060870165,37.67792558715311,33.435950829455685,0.8874148538808148,-0.17231939315942618,0.853080666,0.257808565,Nondifferential,Expressed
ENSG00000004766,15.091049074855807,16.016169008360382,16.944581927637028,17.427400707545498,19.73101413208238,16.355154605328156,16.017266670284403,17.83785648165201,1.1136642005683284,0.15531428725093488,0.4222227770000001,0.515238749,Nondifferential,Expressed
ENSG00000004779,71.71977668589055,72.98308418639282,57.62259870730479,58.201831502847604,54.5209613388624,54.22218193018949,67.44181985986272,55.648324923966506,0.8251308318725398,-0.27730520519088103,0.372618849,0.03538481,Nondifferential,Expressed
ENSG00000004799,4.31769570114895,5.44876876138493,6.058345630236863,2.025448960811992,2.612619678580628,2.2863098990165467,5.274936697590247,2.3081261794697223,0.43756471627880295,-1.1924316860573678,7.68e-08,2.19e-10,Downregulated,Expressed
ENSG00000004846,5.4703836937633765,2.8964976983597785,7.149996950332231,13.05494414623607,10.753715584514149,15.464568180585694,5.172292780818462,13.091075970445305,2.5310005688374377,1.3397078316915283,8.87e-07,0.005742935,Upregulated,Expressed
ENSG00000004864,24.108982764859647,25.118379441581343,27.30363485891313,34.02877359180757,36.3901344053471,34.41820376644505,25.51033235511804,34.94570392119991,1.369864705592081,0.4540334127405997,0.000239101,0.000662872,Upregulated,Expressed
ENSG00000004866,7.0370705291950015,6.964320920036252,7.8485072225459795,10.368130703825114,10.467791151279009,9.590381387452524,7.283299557259077,10.142101080852216,1.3925146152671757,0.47769246958528794,0.007015047,0.002496072,Upregulated,Expressed
ENSG00000004897,31.090415893497273,36.47588433065342,33.54354326904828,31.418940507351852,34.15970399591648,31.3708350138738,33.70328116439966,32.31649317238071,0.9588530272392648,-0.06061839864573785,1.0,0.485908767,Nondifferential,Expressed
ENSG00000004961,7.3485178732841305,8.229499700989594,8.167746688767123,8.268233143374827,7.624469605714354,9.415179706613026,7.9152547543469485,8.435960818567402,1.065785130154464,0.09191660985435793,0.961440719,0.840167329,Nondifferential,Expressed
ENSG00000004975,5.011825401456004,3.832507358902465,3.671184650177211,4.791508951233238,4.921721288756504,5.04094556738026,4.171839136845226,4.918058602456667,1.1788706230355126,0.2374053962253309,0.578521309,0.42963125,Nondifferential,Expressed
ENSG00000005007,6.642886410944379,6.496069304897072,6.40942812820942,9.952268825278724,10.353486541371069,10.067276027684091,6.516127948016957,10.124343798111294,1.5537361879446243,0.6357415663880649,6.03e-06,3.2200000000000005e-07,Upregulated,Expressed
ENSG00000005022,40.66296054024933,29.644694461470145,18.28642988255705,32.72484003124074,25.564724709421444,35.35072494834288,29.53136162809217,31.213429896335025,1.0569587101816111,0.07991901931309366,1.0,0.945470576,Nondifferential,Expressed
ENSG00000005059,22.57258838804215,29.0635878372853,34.958243430010015,19.86385274779145,22.998346823094412,20.229161957488888,28.864806551779157,21.030453842791587,0.7285846106422397,-0.4568315724728785,0.06311021,0.01024153,Nondifferential,Expressed
ENSG00000005075,9.482697153761405,7.339493014262542,8.173014217850259,11.264562670243047,10.049764427552867,9.943675122398023,8.331734795291402,10.419334073397977,1.2505599769313784,0.32257425091870706,0.334884615,0.241079204,Nondifferential,Expressed
ENSG00000005100,1.4363408662638584,1.3577947269381478,1.2414088116537962,1.8911992120316417,1.6419483074456365,1.9100739606682384,1.3451814682852676,1.8144071600485052,1.3488196223527893,0.4316974295785325,0.11662656,0.064449685,Nondifferential,Expressed
ENSG00000005108,0.9009082348251806,1.1702674239025914,1.0205181135081849,1.7419485452883805,1.9653093524527456,1.5574588323156189,1.0305645907453191,1.7549055766855817,1.702858406396836,0.7679584791258404,0.000149558,8.6e-05,Upregulated,Expressed
ENSG00000005156,2.9276600405153217,2.9858921580245865,2.3376994068193158,3.5151470118303085,3.649239134991925,3.735648509432888,2.7504172017864086,3.6333448854183734,1.3210159109892492,0.4016478432441242,0.060676076,0.036387187,Nondifferential,Expressed
ENSG00000005175,13.173556620833454,16.52588564780232,18.166490903018644,12.58960122056692,12.573158228261649,13.643769540860395,15.955311057218141,12.935509663229654,0.8107337811742419,-0.3026998372035508,0.308349315,0.041401273,Nondifferential,Expressed
ENSG00000005187,1.9768370740098864,2.214926640831845,2.7991169959073035,1.6055847015417062,1.4050152628703532,1.1348082198082368,2.3302935702496783,1.3818027280734322,0.5929736689465179,-0.7539600517074675,0.023147428,0.002242551,Downregulated,Expressed
ENSG00000005189,1.4758322335357736,1.934254561352329,1.072114912190115,1.77085158153587,2.1723434859430246,1.6895342989977158,1.4940672356927394,1.8775764554922036,1.2566880597054564,0.3296265824822811,0.59402834,0.435191318,Nondifferential,Expressed
ENSG00000005194,11.414635703961105,11.513726463104105,9.022061262491528,12.919191748572793,13.842443488683848,12.33725760679526,10.65014114318558,13.032964281350633,1.223736296648959,0.29129270467695395,0.258053472,0.190970007,Nondifferential,Expressed
ENSG00000005206,1.6172364491482996,1.3555100418947703,1.345338484543022,1.9643345866798645,1.5261869560513102,2.2514433122121797,1.4393616585286972,1.9139882849811185,1.3297479988021774,0.411152865782464,0.297566051,0.211704893,Nondifferential,Expressed
ENSG00000005238,5.550671598608595,4.791514306494041,3.5226394423708074,5.370122711469519,5.086245461932082,5.952604701676589,4.621608449157813,5.469657625026064,1.1834965435080909,0.24305549257779355,0.539822531,0.432641733,Nondifferential,Expressed
ENSG00000005243,29.038700147924953,30.98853976865962,28.295956007622852,27.859340190595518,31.07856047926084,27.560774946717647,29.441065308069142,28.832891872191333,0.97934268242287,-0.03011433237556946,1.0,0.686953058,Nondifferential,Expressed
ENSG00000005302,10.096511338478484,11.200371748591245,10.377684664507212,10.963354178600175,10.288758368121456,11.593194367381694,10.558189250525649,10.94843563803444,1.0369614882106195,0.0523623147882843,1.0,0.974407562,Nondifferential,Expressed
ENSG00000005339,7.841418606534102,7.43716516133242,7.4356526648340715,10.400343824405828,9.232851130672433,11.485487961686225,7.57141214423353,10.372894305588162,1.3700078806947882,0.4541841920227286,0.001371346,0.003223853,Upregulated,Expressed
ENSG00000005379,3.0716902585132906,2.4044293127882006,2.267231259344124,2.7992343861448807,2.2062579394244906,3.057387098597702,2.581116943548538,2.6876264747223573,1.0412648994614668,0.0583371392646579,1.0,0.980406624,Nondifferential,Expressed
ENSG00000005436,11.109103132852214,12.60517350606761,12.800133657190928,13.408552230619975,12.662598007826707,12.455649210138226,12.171470098703587,12.842266482861636,1.0551121909447487,0.0773964100358783,0.853080666,0.860751397,Nondifferential,Expressed
ENSG00000005448,20.405096680099557,19.66226347613127,15.783201949067232,5.060592125765584,6.990574822674155,5.2447680894595115,18.616854035099355,5.76531167929975,0.3096823807303908,-1.6911387911643725,2.5e-14,5.58e-19,Downregulated,Expressed
ENSG00000005469,10.606218657872617,13.214015517373806,11.294622572863116,13.091420924495578,13.513572043198442,12.1730536389957,11.704952249369846,12.92601553556324,1.1043202278983353,0.14315858172740953,0.603393428,0.599702989,Nondifferential,Expressed
ENSG00000005483,29.454124690150213,28.49642075709785,35.61109860927053,27.289245118736936,26.635702029090748,27.899903436441306,31.187214685506195,27.274950194756325,0.8745555019837012,-0.1933781499676844,0.611914002,0.110758231,Nondifferential,Expressed
ENSG00000005486,3.4225476802422805,3.267113010021357,3.2659049663517368,4.044900332555889,4.143591354024377,4.7863595595044695,3.3185218855384577,4.324950415361577,1.303276146590734,0.3821428038651719,0.214703849,0.14211201,Nondifferential,Expressed
ENSG00000005700,12.965459944945913,12.606931743388133,9.40395090070635,11.451256959244573,12.463065418084412,11.294976518864338,11.658780863013465,11.736432965397775,1.0066603964253806,0.00957706266279278,1.0,0.8782616990000001,Nondifferential,Expressed
ENSG00000005801,9.156403709217374,10.60614838392044,10.301020228033147,11.312075240084276,12.130563629461484,10.841967376518,10.021190773723653,11.428202082021253,1.1404036047279824,0.18954450464364603,0.420780826,0.38185851,Nondifferential,Expressed
ENSG00000005810,12.132434091314169,12.558639749367687,12.285106294503331,14.964745825719858,15.704114003833325,14.843041473278726,12.325393378395065,15.170633767610635,1.2308437793314524,0.2996476642708581,0.023921364,0.020785187,Upregulated,Expressed
ENSG00000005812,37.67463802039885,41.93040378301542,43.885223930918684,34.040708672064966,36.71096526751082,32.9206998282762,41.163421911444324,34.557457922617324,0.8395185899987,-0.2523658228495483,0.314046638,0.023290189,Nondifferential,Expressed
ENSG00000005882,3.7369445020319776,3.012864468504532,2.7750851431781047,3.67549808303187,3.5478713812421487,4.517078297645383,3.174964704571538,3.9134825873064667,1.2326066433656913,0.30171247191679873,0.418355891,0.309694682,Nondifferential,Expressed
ENSG00000005884,141.62306337886088,129.62102323421635,90.19244395828613,135.1478067211572,135.09202567037406,132.70369977391888,120.4788435237878,134.3145107218167,1.114838977478209,0.15683534855856915,0.749644669,0.649046615,Nondifferential,Expressed
ENSG00000005889,14.230824845413663,13.641650770101853,15.346643527010558,13.917388159553955,14.157687332397884,13.773836008877698,14.406373047508692,13.949637166943178,0.9682962617267156,-0.046479570186176336,1.0,0.522859892,Nondifferential,Expressed
ENSG00000005893,107.39734180319219,114.82461597937436,97.82068984364092,87.59038716836386,85.14304404909818,84.71741334831358,106.68088254206914,85.81694818859187,0.8044266802418917,-0.313967162903047,0.173542502,0.001772127,Nondifferential,Expressed
ENSG00000006007,36.49115265786143,42.031639027985285,37.95815837274378,32.77903078523754,36.838051506384,30.56079201822993,38.8269833528635,33.39262476995049,0.8600365489761329,-0.2175301235538037,0.52713104,0.075016107,Nondifferential,Expressed
ENSG00000006015,1.873604086498388,3.3106317172868867,2.2402633897758983,4.602209528645531,4.285073102493497,4.872374373589494,2.474833064520391,4.586552334909507,1.8532774596650852,0.8900788876884876,0.008799541,0.010461535,Upregulated,Expressed
ENSG00000006016,1.3450497789121794,1.943297582185424,1.6561157636471855,1.1407328043199318,0.8447312812481307,0.4536490255949913,1.6481543749149294,0.8130377037210179,0.4933019115779026,-1.0194572170043446,0.035829211,0.01261745,Downregulated,Expressed
ENSG00000006025,2.2840354774125213,1.958957855741496,1.848055334203218,3.1546191131810457,2.4107331180235114,3.139450663282436,2.030349555785745,2.9016009648289973,1.429113994957424,0.5151209992891642,0.069223525,0.042203569,Nondifferential,Expressed
ENSG00000006042,9.981784698044956,9.910788451019327,8.221465619876305,11.918398598107553,11.276800631402647,12.99110028731385,9.37134625631353,12.06209983894135,1.2871256177110142,0.3641528610216419,0.049784905,0.045737357,Upregulated,Expressed
ENSG00000006062,3.7272306939742528,3.4826425503708505,3.3133396998905997,3.7775583009246296,2.848825372675345,4.196337624146589,3.5077376480785687,3.6075737659155216,1.0284616832423716,0.04048804527173784,1.0,0.978154642,Nondifferential,Expressed
ENSG00000006118,7.679084794748994,7.338368187746947,6.452886923366443,12.118088593392015,11.302892925298266,11.900413243378308,7.156779968620795,11.773798254022866,1.6451250849747483,0.7181972815970415,9.19e-06,5.76e-07,Upregulated,Expressed
ENSG00000006125,14.347854033734635,15.355527159408352,14.66877477884568,15.654700530791105,17.422027126408306,17.07998924117392,14.790718657329554,16.71890563279111,1.130364657737982,0.17678826382833088,0.318433268,0.364958174,Nondifferential,Expressed
ENSG00000006194,11.05429672311832,10.780988779706492,9.311377555859881,8.421103345473371,8.954592694170783,8.2840339245152,10.382221019561564,8.553243321386452,0.8238356036989521,-0.2795716183898924,0.403306178,0.028321501,Nondifferential,Expressed
ENSG00000006282,5.7652814867579245,4.237029710911567,3.018847639274244,11.046293579416187,10.728605886216778,11.022049391530917,4.340386278981245,10.932316285721292,2.518742706994105,1.3327037563309594,1.57e-08,1.04e-08,Upregulated,Expressed
ENSG00000006327,79.36077581140938,81.15768708043106,64.61141488253192,97.71801623671844,116.6549295579943,81.36565640638112,75.04329259145743,98.57953406703129,1.3136355117532927,0.3935650333990861,0.040444476,0.07799115599999999,Nondifferential,Expressed
ENSG00000006432,2.2174774712898846,1.8150667362663029,2.2807116661514235,2.3363783064046566,2.5454629780362685,2.3831987918874766,2.1044186245692043,2.4216800254428006,1.150759643147781,0.2025865321235556,0.5024036479999999,0.427472425,Nondifferential,Expressed
ENSG00000006451,52.155875485032645,60.11267187560242,68.28594656863476,45.943522251133956,38.19710600499359,53.46203361189684,60.18483130975661,45.867553956008116,0.7621115313913408,-0.3919259501730709,0.11008362,0.016588648,Nondifferential,Expressed
ENSG00000006453,9.818080848435157,9.660331511073787,10.160192479528265,10.07527164585266,7.842800531698548,11.093985668443386,9.879534946345736,9.670685948664863,0.9788604424383232,-0.030824907534454563,1.0,0.73810679,Nondifferential,Expressed
ENSG00000006459,7.798735560215571,7.846965215382037,9.170223058483328,4.964646473202957,4.379993645091148,4.676929660939975,8.271974611360312,4.673856593078027,0.565023082476485,-0.8236182887858433,2.49e-08,3.17e-12,Downregulated,Expressed
ENSG00000006468,6.996827130143088,9.496977936757409,7.463430660433986,13.086520831534429,13.763354656015535,12.388791431322913,7.985745242444827,13.079555639624296,1.6378628722220547,0.7118145744107605,1.78e-06,1.16e-05,Upregulated,Expressed
ENSG00000006530,5.263896657555184,4.7499463895038865,4.94755082556277,8.877847293836604,9.758413013618313,7.700035131450113,4.987131290873947,8.778765146301676,1.7602835446434144,0.8158078353983652,2.34e-06,5.93e-07,Upregulated,Expressed
ENSG00000006534,2.231855958250317,1.726135588674872,1.5623524256048489,3.1795299604495253,3.0563141834103216,3.743304637328836,1.8401146575100125,3.326382927062894,1.8077041631547328,0.8541585951914347,0.001416832,0.0006827080000000001,Upregulated,Expressed
ENSG00000006576,11.612740865173233,12.936375234802124,12.370422223266909,14.929517157417033,15.188911979718213,14.173817835781145,12.306512774414088,14.764082324305464,1.1996966642736353,0.2626696756101811,0.088283095,0.090393996,Nondifferential,Expressed
ENSG00000006607,7.113173869328942,6.035703927697862,6.002393388467811,7.211152413048973,7.624169882196647,6.901030149885461,6.383757061831538,7.245450815043694,1.1349822283125746,0.1826697078016122,0.499747215,0.450379639,Nondifferential,Expressed
ENSG00000006625,11.227178050046403,16.186967527427996,20.662150181064515,12.80135292305352,13.79223657158073,14.989522927213054,16.02543191951297,13.861037473949102,0.8649400243042156,-0.2093279964024267,0.990816582,0.384515774,Nondifferential,Expressed
ENSG00000006634,2.530289983709681,3.3955067386022924,2.7219020621874743,4.967293776373124,4.776504598242567,4.678657613753472,2.882566261499816,4.807485329456386,1.6677796426282407,0.7379286835736112,0.0002095,5.710000000000001e-05,Upregulated,Expressed
ENSG00000006652,46.66553150858865,48.18142348012513,48.66181962878587,45.949530091315324,49.63051163868911,47.26047975376039,47.83625820583322,47.61350716125494,0.9953434684707192,-0.0067336448555327996,1.0,0.7233001240000001,Nondifferential,Expressed
ENSG00000006695,7.684378076788469,7.748839923952737,8.41880943435935,10.874816462563553,11.114111531910662,10.040975634248428,7.950675811700183,10.676634542907546,1.3428587450636402,0.4253075560579821,0.017204665,0.007348058,Upregulated,Expressed
ENSG00000006704,8.262788434666895,6.895372652444348,6.035320850642813,11.538981705064412,10.891102558641544,13.125454779532573,7.064493979251353,11.851846347746177,1.6776638755097584,0.7464536968802514,1.4800000000000002e-05,3.05e-05,Upregulated,Expressed
ENSG00000006712,28.65937118887587,29.296825763053562,28.15492990790553,29.097009593793807,18.500678128710266,33.03021629455078,28.703708953278323,26.875968005684953,0.9363238754068884,-0.09492044902917686,1.0,0.6085978129999999,Nondifferential,Expressed
ENSG00000006715,34.689680738946016,34.95367848316441,39.66732517078759,32.65455637672618,34.350783614420855,33.52800599208198,36.43689479763268,33.511115327743,0.9197028318099224,-0.1207603123369874,1.0,0.22423389,Nondifferential,Expressed
ENSG00000006740,0.8179513772135109,1.0197562840607204,1.3570643961718214,1.6116313350215372,1.2587055515286714,1.3184577167718192,1.0649240191486842,1.3962648677740093,1.311140365572939,0.3908221431309271,0.322021232,0.262610087,Nondifferential,Expressed
ENSG00000006744,15.15804694218236,13.722430025495713,11.265795873267566,19.496908979050325,19.42989282484582,21.404394584007235,13.382090946981876,20.110398795967797,1.5027844957594898,0.5876381368720119,0.000601416,0.000762985,Upregulated,Expressed
ENSG00000006756,6.22267695486982,6.79833974864945,5.925164240956442,7.430690339867429,7.8535939472349945,7.595204961494867,6.315393648158571,7.626496416199096,1.207604282659849,0.27214777836130233,0.173778939,0.125102466,Nondifferential,Expressed
ENSG00000006757,2.3930495215511143,2.434308715050779,2.581680817161986,2.2976703861128853,1.5431627201923146,2.321305381739685,2.4696796845879603,2.054046162681628,0.8317054942387494,-0.2658553324073597,0.828476332,0.246897728,Nondifferential,Expressed
ENSG00000006831,13.10178872660929,12.866325986316099,12.396440038970244,17.925899350958098,17.960105498871407,16.313119604710835,12.788184917298546,17.399708151513448,1.3606081131949308,0.4442515969207025,0.0015017429999999998,0.000931676,Upregulated,Expressed
ENSG00000007001,0.7172958378152622,0.7491206011545725,1.0969131431663983,0.5078483336209322,0.6605208868568545,0.4673982239887942,0.8544431940454109,0.5452558148221937,0.6381416794259291,-0.6480513299674932,0.301949058,0.1121035,Nondifferential,Expressed
ENSG00000007047,3.393309175390911,3.095945261796141,2.7062502169638782,4.060005094022985,3.183026605555444,5.1634995714948735,3.06516821805031,4.135510423691101,1.3491952576493869,0.43209915248013897,0.152835475,0.120628185,Nondifferential,Expressed
ENSG00000007080,14.999369865048607,11.317175682414446,12.471153448487065,14.974722766645193,7.734695902234068,21.223378413731623,12.929232998650038,14.644265694203632,1.1326476749032723,0.17969916149558385,1.0,0.776586533,Nondifferential,Expressed
ENSG00000007168,42.19583781747239,41.83410272612229,41.364350811203416,39.02384931713864,41.79737141154112,41.695899496098654,41.798097118266035,40.839040074926146,0.977055007058664,-0.03348830835714775,1.0,0.5667455060000001,Nondifferential,Expressed
