Ensembl_ID,Control_1_FPKM,Control_2_FPKM,Control_3_FPKM,VitC_1_FPKM,VitC_2_FPKM,VitC_3_FPKM,Control_Average_FPKM,VitC_Average_FPKM,Fold_Change,Log2FC,edgeR,DESeq2,Change,Expressed
ENSG00000001629,36.73608044626754,39.84809294216538,36.96074914702339,38.58377753033276,38.57286683964084,36.69082881781169,37.848307511818774,37.94915772926176,1.002664589887183,0.0038390781003467336,1.0,0.768635735,Nondifferential,Expressed
ENSG00000001631,22.065598564305468,24.9856432798417,24.627459233825412,19.921399826035366,20.528282820486908,18.91021006683477,23.892900359324198,19.78663090445235,0.828138510054541,-0.2720560094613108,0.219269849,0.009103541,Nondifferential,Expressed
ENSG00000002016,8.726631750252919,7.954851603337131,5.931868516286105,8.176400240215374,7.959799999244377,7.362305189995642,7.537783956625385,7.832835143151797,1.0391429614093775,0.0553941484944478,1.0,0.98696415,Nondifferential,Expressed
ENSG00000002079,1.1492465733221089,2.3228999200352143,0.5339526081011898,0.1816230332468868,0.1175328650400072,0.12337761025092017,1.3353663671528377,0.14084450284593808,0.10547255518066967,-3.2450604481416865,5.51e-11,5.030000000000001e-13,Downregulated,Expressed
ENSG00000002330,3.9249783484947494,3.762304739926835,4.53158313938793,7.45984260472199,5.969337040176938,6.022514289662114,4.072955409269838,6.483897978187014,1.591939347882374,0.6707853709467635,0.010301044,0.006721783,Upregulated,Expressed
ENSG00000002549,22.98302730733591,24.241020118431692,16.517353761174903,30.1862694716321,31.5936370024154,27.603507993908334,21.247133728980835,29.79447148931861,1.4022819204398995,0.48777642376578634,0.012507427,0.019328623,Upregulated,Expressed
ENSG00000002586,56.90178249610557,50.18130259882723,45.6883984702024,55.19696607352281,49.81268413181748,56.32273100681885,50.92382785504507,53.777460404053045,1.0560372750675942,0.07866075856575762,0.934033995,0.8891869029999999,Nondifferential,Expressed
ENSG00000002822,10.102455973215255,7.803510362343158,6.91253454504907,16.006185109206136,14.582134909195414,15.212758337144134,8.272833626869161,15.267026118515227,1.8454409706644863,0.8839655914488114,2.12e-06,1.58e-06,Upregulated,Expressed
ENSG00000002834,31.54024338986326,32.14457290483788,27.349515157343546,25.97397757048945,22.599080137513873,30.43398717808123,30.344777150681562,26.335681628694847,0.8678818597981804,-0.20442942535509492,0.678669929,0.162410785,Nondifferential,Expressed
ENSG00000002919,1.8661239904991136,2.229850427271675,1.9365182399363696,1.8375973758449413,2.128982460752698,2.515602529344022,2.010830885902386,2.160727455313887,1.074544592716574,0.1037253546653195,1.0,0.86260169,Nondifferential,Expressed
ENSG00000003056,38.64608307786226,40.2235335056706,40.86591838494047,32.45274350395828,35.91640476656602,34.09017699449385,39.91184498949111,34.15310842167272,0.8557135965692722,-0.22480008091089826,0.42823658700000006,0.028868777999999998,Nondifferential,Expressed
ENSG00000003096,0.5438719763708632,0.6765635551559079,0.6123682973741008,1.9835459139716498,1.7569650059049469,1.7863440902813836,0.610934609633624,1.8422850033859934,3.015519131402307,1.5924063881383081,9.2e-13,1.69e-14,Upregulated,Expressed
ENSG00000003137,1.166378815226821,1.3316708142786557,0.8466769347876734,1.7919729873691148,1.2745945367945166,1.472537834560242,1.1149088547643835,1.5130351195746246,1.357093105063174,0.44051970204279955,0.27053771,0.188809885,Nondifferential,Expressed
ENSG00000003147,14.296949204805893,16.326440440948105,16.319859728082577,20.96576803617802,20.592472893567123,20.382535617685065,15.647749791278857,20.646925515810068,1.3194820847223325,0.39997176259467754,0.008326908000000001,0.005816078000000001,Upregulated,Expressed
ENSG00000003249,1.8057235830877107,1.402970759718347,1.5083443335401758,1.4922556757033434,1.2842177306591143,1.3474843797814482,1.5723462254487446,1.374652595381302,0.8742683851255335,-0.19385186498748616,1.0,0.43055183799999996,Nondifferential,Expressed
ENSG00000003393,40.999718894928094,36.94566320407751,34.15633240396099,42.85419968080502,39.39468663939957,41.43702849177069,37.36723816765553,41.22863827065843,1.103336513276094,0.14187287433040624,0.582974367,0.555367829,Nondifferential,Expressed
ENSG00000003402,10.149701882956293,11.175197291956886,11.51274368011224,15.391238726687021,14.21373226481826,15.053430174509126,10.945880951675141,14.886133722004802,1.3599758473279073,0.4435810299685065,0.000301113,0.00036675300000000004,Upregulated,Expressed
ENSG00000003436,17.650481141067495,25.749234853029538,18.664673322334355,17.311835133338455,20.651016259413755,17.846097266340724,20.688129772143796,18.602982886364313,0.899210469542438,-0.15326926187631576,1.0,0.37212702200000003,Nondifferential,Expressed
ENSG00000003509,12.923027287587606,13.317304019094223,12.274740365855608,13.337544044699275,14.543663934136012,12.445994443382585,12.838357224179147,13.442400807405955,1.0470499124365524,0.06633021658425116,1.0,0.92836107,Nondifferential,Expressed
ENSG00000003756,57.30739246781214,48.20613391659633,41.67399560096278,50.28391620307655,47.49785149040618,46.679517100922205,49.06250732845708,48.15376159813497,0.9814777967983095,-0.026972463784087655,1.0,0.7175242829999999,Nondifferential,Expressed
ENSG00000004059,8.265940349699413,9.434007966221406,11.345469030814542,9.037712055894927,10.378783611491084,9.11805751389911,9.681805782245121,9.51151772709504,0.9824115398531995,-0.02560058752698705,1.0,0.8152881479999999,Nondifferential,Expressed
ENSG00000004139,2.002618451377198,1.7332402272125558,1.7560706795596193,2.3207519016747553,2.21634413572601,2.4107777881652925,1.8306431193831243,2.3159579418553524,1.2651061899141574,0.3392584862893603,0.13462326,0.07835220700000001,Nondifferential,Expressed
ENSG00000004142,13.505182455122432,10.613464965599217,11.147171274256259,15.06364091386027,15.824075090311515,14.586580720008229,11.75527289832597,15.158098908060005,1.2894723107805197,0.3667807940433541,0.09238332699999999,0.068023285,Nondifferential,Expressed
ENSG00000004399,13.832090669608625,10.139261513291485,10.70970424026887,31.12106907483258,31.77780484411138,30.55110681713214,11.560352141056327,31.149993578692033,2.6945540411406275,1.4300465212623645,2.21e-23,2.71e-21,Upregulated,Expressed
ENSG00000004455,38.6827083922662,37.1679597053795,43.24189380418663,19.13532486054493,19.774155792831305,19.288761870875756,39.69752063394411,19.399414174750664,0.4886807504588292,-1.0330358181410095,2.08e-16,5.65e-22,Downregulated,Expressed
ENSG00000004478,14.611289308092902,13.652377154731749,14.39347428109571,12.178926093974413,11.857926677927939,11.81879699350758,14.219046914640122,11.951883255136645,0.8405544567709967,-0.25058680491023133,0.409443092,0.015643151,Nondifferential,Expressed
ENSG00000004487,53.774512939931284,53.92529030064413,51.80724241501712,37.65330273307171,40.16822888864109,36.35503843376904,53.16901521853085,38.05885668516061,0.7158089449039873,-0.48235352278996246,0.00119323,9.2e-07,Downregulated,Expressed
ENSG00000004534,52.31134796661537,55.568941668477606,53.38513255576273,49.070454315157335,42.757306139026326,47.982808138423955,53.755140730285234,46.60352286420254,0.8669593685566611,-0.20596371407626057,0.559019991,0.034400934,Nondifferential,Expressed
ENSG00000004660,0.9706142079311602,0.8959276344849625,0.5830568661013273,1.2395359973206468,1.2612883570699003,1.5123841104764366,0.81653290283915,1.3377361549556612,1.6383126145979494,0.7122106710802257,0.046910524,0.036656088999999996,Upregulated,Expressed
ENSG00000004700,35.78155302206365,43.94309216637119,33.30913157302449,32.163139872475796,38.07908055502108,30.065632060870165,37.677925587153105,33.435950829455685,0.8874148538808148,-0.17231939315942618,0.853080666,0.257808565,Nondifferential,Expressed
ENSG00000004766,15.091049074855807,16.016169008360382,16.94458192763703,17.427400707545498,19.73101413208238,16.355154605328156,16.017266670284407,17.83785648165201,1.1136642005683282,0.15531428725093457,0.42222277700000005,0.515238749,Nondifferential,Expressed
ENSG00000004779,71.71977668589055,72.98308418639282,57.622598707304796,58.2018315028476,54.5209613388624,54.22218193018949,67.44181985986272,55.6483249239665,0.8251308318725398,-0.27730520519088103,0.372618849,0.03538481,Nondifferential,Expressed
ENSG00000004799,4.31769570114895,5.44876876138493,6.058345630236862,2.0254489608119917,2.6126196785806277,2.2863098990165467,5.274936697590246,2.308126179469722,0.43756471627880295,-1.192431686057368,7.68e-08,2.19e-10,Downregulated,Expressed
ENSG00000004846,5.470383693763376,2.896497698359779,7.14999695033223,13.054944146236068,10.753715584514147,15.464568180585696,5.172292780818462,13.091075970445303,2.531000568837438,1.3397078316915283,8.87e-07,0.005742935,Upregulated,Expressed
ENSG00000004864,24.108982764859654,25.118379441581343,27.30363485891313,34.02877359180757,36.3901344053471,34.418203766445046,25.51033235511804,34.9457039211999,1.3698647055920805,0.4540334127405992,0.00023910099999999997,0.000662872,Upregulated,Expressed
ENSG00000004866,7.0370705291950015,6.964320920036251,7.8485072225459795,10.368130703825114,10.467791151279007,9.590381387452526,7.2832995572590775,10.142101080852216,1.3925146152671757,0.477692469585288,0.007015047,0.0024960720000000002,Upregulated,Expressed
ENSG00000004897,31.090415893497273,36.47588433065342,33.54354326904828,31.418940507351852,34.15970399591648,31.3708350138738,33.70328116439966,32.31649317238071,0.9588530272392648,-0.060618398645737856,1.0,0.485908767,Nondifferential,Expressed
ENSG00000004961,7.3485178732841305,8.229499700989594,8.167746688767123,8.268233143374827,7.624469605714354,9.415179706613026,7.915254754346949,8.435960818567402,1.0657851301544639,0.09191660985435791,0.961440719,0.840167329,Nondifferential,Expressed
ENSG00000004975,5.011825401456003,3.832507358902465,3.671184650177211,4.791508951233239,4.921721288756504,5.04094556738026,4.171839136845226,4.918058602456668,1.1788706230355128,0.23740539622533116,0.578521309,0.42963125,Nondifferential,Expressed
ENSG00000005007,6.642886410944377,6.4960693048970715,6.409428128209421,9.952268825278722,10.353486541371067,10.067276027684091,6.516127948016956,10.124343798111294,1.5537361879446248,0.6357415663880653,6.03e-06,3.2200000000000005e-07,Upregulated,Expressed
ENSG00000005022,40.66296054024933,29.644694461470145,18.28642988255705,32.72484003124074,25.564724709421444,35.35072494834288,29.531361628092174,31.213429896335025,1.0569587101816111,0.07991901931309366,1.0,0.945470576,Nondifferential,Expressed
ENSG00000005059,22.57258838804215,29.0635878372853,34.95824343001001,19.863852747791448,22.99834682309441,20.229161957488888,28.86480655177915,21.030453842791584,0.7285846106422398,-0.4568315724728783,0.06311021,0.01024153,Nondifferential,Expressed
ENSG00000005075,9.482697153761404,7.339493014262543,8.173014217850259,11.264562670243047,10.049764427552867,9.943675122398023,8.331734795291402,10.419334073397978,1.2505599769313784,0.32257425091870706,0.334884615,0.241079204,Nondifferential,Expressed
ENSG00000005100,1.4363408662638584,1.3577947269381478,1.2414088116537962,1.8911992120316417,1.6419483074456365,1.910073960668238,1.3451814682852676,1.8144071600485052,1.3488196223527893,0.4316974295785325,0.11662656,0.064449685,Nondifferential,Expressed
ENSG00000005108,0.9009082348251806,1.1702674239025914,1.0205181135081847,1.7419485452883803,1.9653093524527456,1.5574588323156187,1.030564590745319,1.7549055766855817,1.7028584063968364,0.7679584791258407,0.000149558,8.6e-05,Upregulated,Expressed
ENSG00000005156,2.9276600405153217,2.9858921580245865,2.3376994068193158,3.5151470118303085,3.6492391349919244,3.735648509432888,2.750417201786408,3.633344885418374,1.3210159109892492,0.4016478432441242,0.060676075999999995,0.036387187,Nondifferential,Expressed
ENSG00000005175,13.173556620833454,16.52588564780232,18.166490903018644,12.58960122056692,12.573158228261649,13.643769540860397,15.95531105721814,12.935509663229654,0.8107337811742419,-0.3026998372035508,0.308349315,0.041401272999999995,Nondifferential,Expressed
ENSG00000005187,1.9768370740098862,2.214926640831845,2.7991169959073035,1.6055847015417062,1.405015262870353,1.1348082198082368,2.3302935702496783,1.381802728073432,0.5929736689465179,-0.7539600517074675,0.023147427999999998,0.002242551,Downregulated,Expressed
ENSG00000005189,1.4758322335357736,1.934254561352329,1.072114912190115,1.7708515815358699,2.172343485943025,1.689534298997716,1.4940672356927394,1.8775764554922034,1.2566880597054564,0.3296265824822811,0.59402834,0.435191318,Nondifferential,Expressed
ENSG00000005194,11.414635703961105,11.513726463104103,9.022061262491528,12.919191748572791,13.842443488683848,12.337257606795262,10.650141143185579,13.032964281350635,1.2237362966489593,0.29129270467695395,0.258053472,0.190970007,Nondifferential,Expressed
ENSG00000005206,1.6172364491482996,1.3555100418947703,1.345338484543022,1.9643345866798643,1.5261869560513102,2.251443312212179,1.4393616585286975,1.9139882849811176,1.3297479988021768,0.41115286578246324,0.297566051,0.211704893,Nondifferential,Expressed
ENSG00000005238,5.550671598608595,4.791514306494041,3.5226394423708074,5.370122711469519,5.086245461932082,5.952604701676589,4.621608449157814,5.469657625026063,1.183496543508091,0.24305549257779355,0.539822531,0.432641733,Nondifferential,Expressed
ENSG00000005243,29.038700147924953,30.98853976865962,28.29595600762285,27.859340190595518,31.078560479260833,27.560774946717647,29.441065308069142,28.83289187219133,0.9793426824228698,-0.030114332375569954,1.0,0.686953058,Nondifferential,Expressed
ENSG00000005302,10.096511338478484,11.200371748591243,10.377684664507214,10.963354178600177,10.288758368121455,11.593194367381692,10.558189250525647,10.948435638034441,1.0369614882106195,0.0523623147882843,1.0,0.974407562,Nondifferential,Expressed
ENSG00000005339,7.841418606534104,7.43716516133242,7.4356526648340715,10.400343824405827,9.232851130672431,11.485487961686225,7.571412144233531,10.372894305588162,1.3700078806947882,0.4541841920227286,0.001371346,0.003223853,Upregulated,Expressed
ENSG00000005379,3.0716902585132906,2.4044293127882006,2.2672312593441233,2.799234386144881,2.206257939424491,3.057387098597702,2.581116943548538,2.6876264747223586,1.0412648994614675,0.058337139264658826,1.0,0.980406624,Nondifferential,Expressed
ENSG00000005436,11.109103132852212,12.60517350606761,12.800133657190928,13.408552230619977,12.662598007826707,12.455649210138224,12.171470098703582,12.842266482861637,1.0551121909447492,0.07739641003587891,0.853080666,0.860751397,Nondifferential,Expressed
ENSG00000005448,20.405096680099557,19.66226347613127,15.783201949067232,5.0605921257655835,6.990574822674155,5.2447680894595115,18.616854035099355,5.76531167929975,0.3096823807303908,-1.6911387911643723,2.5e-14,5.58e-19,Downregulated,Expressed
ENSG00000005469,10.606218657872615,13.214015517373804,11.294622572863112,13.091420924495578,13.513572043198442,12.1730536389957,11.704952249369844,12.92601553556324,1.1043202278983353,0.14315858172740953,0.603393428,0.599702989,Nondifferential,Expressed
ENSG00000005483,29.454124690150213,28.496420757097855,35.61109860927053,27.289245118736936,26.63570202909075,27.899903436441306,31.187214685506195,27.274950194756332,0.8745555019837014,-0.1933781499676842,0.611914002,0.110758231,Nondifferential,Expressed
ENSG00000005486,3.4225476802422805,3.2671130100213572,3.265904966351737,4.044900332555889,4.143591354024377,4.7863595595044695,3.3185218855384586,4.324950415361578,1.3032761465907337,0.38214280386517135,0.21470384899999997,0.14211201,Nondifferential,Expressed
ENSG00000005700,12.965459944945911,12.606931743388133,9.40395090070635,11.451256959244576,12.463065418084412,11.294976518864338,11.658780863013464,11.736432965397775,1.0066603964253806,0.00957706266279278,1.0,0.8782616990000001,Nondifferential,Expressed
ENSG00000005801,9.156403709217374,10.606148383920441,10.301020228033146,11.312075240084276,12.130563629461486,10.841967376517996,10.021190773723653,11.428202082021253,1.1404036047279824,0.189544504643646,0.420780826,0.38185851,Nondifferential,Expressed
ENSG00000005810,12.132434091314167,12.558639749367687,12.285106294503333,14.964745825719858,15.704114003833325,14.843041473278724,12.325393378395063,15.170633767610637,1.2308437793314524,0.29964766427085815,0.023921364,0.020785187,Upregulated,Expressed
ENSG00000005812,37.674638020398845,41.93040378301542,43.885223930918684,34.04070867206496,36.71096526751082,32.9206998282762,41.16342191144432,34.557457922617324,0.8395185899987,-0.2523658228495483,0.314046638,0.023290189,Nondifferential,Expressed
ENSG00000005882,3.736944502031978,3.012864468504532,2.775085143178105,3.67549808303187,3.547871381242149,4.517078297645383,3.174964704571538,3.913482587306467,1.2326066433656913,0.30171247191679873,0.41835589100000004,0.309694682,Nondifferential,Expressed
ENSG00000005884,141.62306337886088,129.62102323421635,90.19244395828612,135.1478067211572,135.0920256703741,132.70369977391888,120.47884352378777,134.31451072181673,1.1148389774782093,0.15683534855856943,0.749644669,0.649046615,Nondifferential,Expressed
ENSG00000005889,14.230824845413663,13.641650770101853,15.346643527010558,13.917388159553957,14.157687332397883,13.773836008877698,14.406373047508692,13.949637166943178,0.9682962617267156,-0.046479570186176336,1.0,0.522859892,Nondifferential,Expressed
ENSG00000005893,107.3973418031922,114.82461597937437,97.82068984364093,87.59038716836386,85.14304404909818,84.71741334831358,106.68088254206917,85.81694818859188,0.8044266802418917,-0.313967162903047,0.173542502,0.001772127,Nondifferential,Expressed
ENSG00000006007,36.49115265786143,42.03163902798528,37.95815837274378,32.77903078523754,36.838051506384,30.560792018229936,38.82698335286349,33.39262476995049,0.860036548976133,-0.21753012355380352,0.52713104,0.075016107,Nondifferential,Expressed
ENSG00000006015,1.8736040864983878,3.310631717286887,2.2402633897758983,4.602209528645531,4.285073102493497,4.872374373589494,2.474833064520391,4.586552334909507,1.853277459665085,0.8900788876884876,0.008799541,0.010461535,Upregulated,Expressed
ENSG00000006016,1.3450497789121794,1.9432975821854233,1.6561157636471855,1.1407328043199318,0.8447312812481307,0.45364902559499126,1.6481543749149292,0.8130377037210179,0.4933019115779027,-1.0194572170043443,0.035829211,0.01261745,Downregulated,Expressed
ENSG00000006025,2.2840354774125213,1.958957855741496,1.848055334203218,3.1546191131810457,2.4107331180235114,3.139450663282436,2.030349555785745,2.9016009648289973,1.4291139949574239,0.5151209992891642,0.069223525,0.042203569,Nondifferential,Expressed
ENSG00000006042,9.981784698044958,9.910788451019329,8.221465619876305,11.918398598107553,11.276800631402649,12.99110028731385,9.371346256313531,12.06209983894135,1.2871256177110137,0.3641528610216416,0.049784905,0.045737357,Upregulated,Expressed
ENSG00000006062,3.727230693974253,3.4826425503708505,3.3133396998905997,3.7775583009246296,2.848825372675345,4.19633762414659,3.507737648078568,3.6075737659155216,1.0284616832423716,0.04048804527173784,1.0,0.978154642,Nondifferential,Expressed
ENSG00000006118,7.679084794748994,7.338368187746946,6.452886923366443,12.118088593392018,11.302892925298263,11.900413243378308,7.156779968620794,11.773798254022864,1.645125084974749,0.718197281597042,9.19e-06,5.76e-07,Upregulated,Expressed
ENSG00000006125,14.347854033734631,15.355527159408352,14.668774778845679,15.654700530791105,17.422027126408306,17.07998924117392,14.790718657329554,16.71890563279111,1.1303646577379822,0.17678826382833115,0.318433268,0.36495817399999997,Nondifferential,Expressed
ENSG00000006194,11.05429672311832,10.780988779706492,9.31137755585988,8.421103345473371,8.954592694170783,8.2840339245152,10.382221019561563,8.553243321386452,0.8238356036989523,-0.27957161838989225,0.40330617799999996,0.028321501000000002,Nondifferential,Expressed
ENSG00000006282,5.765281486757925,4.237029710911567,3.0188476392742434,11.046293579416188,10.728605886216778,11.022049391530917,4.340386278981245,10.932316285721294,2.5187427069941055,1.3327037563309594,1.57e-08,1.04e-08,Upregulated,Expressed
ENSG00000006327,79.36077581140938,81.15768708043106,64.61141488253192,97.71801623671844,116.65492955799427,81.36565640638113,75.04329259145744,98.57953406703128,1.3136355117532927,0.3935650333990861,0.040444476,0.07799115599999999,Nondifferential,Expressed
ENSG00000006432,2.2174774712898846,1.8150667362663027,2.280711666151423,2.3363783064046566,2.5454629780362685,2.3831987918874766,2.1044186245692034,2.4216800254428006,1.150759643147781,0.2025865321235559,0.5024036479999999,0.427472425,Nondifferential,Expressed
ENSG00000006451,52.15587548503266,60.112671875602416,68.28594656863476,45.94352225113396,38.19710600499359,53.462033611896835,60.18483130975661,45.86755395600813,0.7621115313913409,-0.39192595017307064,0.11008362,0.016588648,Nondifferential,Expressed
ENSG00000006453,9.818080848435155,9.66033151107379,10.160192479528265,10.075271645852661,7.842800531698547,11.093985668443386,9.879534946345736,9.670685948664866,0.9788604424383236,-0.030824907534454066,1.0,0.73810679,Nondifferential,Expressed
ENSG00000006459,7.798735560215571,7.846965215382037,9.170223058483327,4.964646473202957,4.379993645091148,4.676929660939975,8.271974611360312,4.673856593078027,0.565023082476485,-0.8236182887858433,2.49e-08,3.17e-12,Downregulated,Expressed
ENSG00000006468,6.996827130143088,9.496977936757407,7.463430660433986,13.086520831534427,13.763354656015535,12.388791431322916,7.985745242444827,13.079555639624294,1.6378628722220547,0.7118145744107605,1.78e-06,1.1599999999999999e-05,Upregulated,Expressed
ENSG00000006530,5.263896657555183,4.7499463895038865,4.94755082556277,8.877847293836604,9.758413013618311,7.7000351314501145,4.987131290873946,8.778765146301676,1.7602835446434144,0.8158078353983652,2.34e-06,5.93e-07,Upregulated,Expressed
ENSG00000006534,2.231855958250317,1.726135588674872,1.5623524256048489,3.1795299604495253,3.0563141834103216,3.7433046373288357,1.8401146575100125,3.326382927062894,1.8077041631547324,0.8541585951914346,0.001416832,0.0006827080000000001,Upregulated,Expressed
ENSG00000006576,11.612740865173231,12.936375234802128,12.370422223266907,14.929517157417033,15.188911979718213,14.173817835781144,12.306512774414088,14.764082324305463,1.1996966642736353,0.2626696756101811,0.088283095,0.09039399599999999,Nondifferential,Expressed
ENSG00000006607,7.113173869328943,6.035703927697864,6.002393388467811,7.211152413048973,7.6241698821966475,6.901030149885461,6.383757061831539,7.245450815043694,1.1349822283125746,0.1826697078016122,0.499747215,0.450379639,Nondifferential,Expressed
ENSG00000006625,11.227178050046405,16.186967527427996,20.662150181064515,12.80135292305352,13.79223657158073,14.989522927213052,16.02543191951297,13.861037473949102,0.8649400243042156,-0.2093279964024267,0.990816582,0.384515774,Nondifferential,Expressed
ENSG00000006634,2.5302899837096815,3.3955067386022924,2.721902062187474,4.967293776373124,4.776504598242565,4.6786576137534714,2.8825662614998158,4.807485329456387,1.667779642628241,0.7379286835736114,0.00020950000000000002,5.7100000000000006e-05,Upregulated,Expressed
ENSG00000006652,46.66553150858865,48.181423480125126,48.66181962878587,45.949530091315324,49.63051163868911,47.26047975376039,47.83625820583322,47.613507161254944,0.9953434684707193,-0.006733644855532799,1.0,0.7233001240000001,Nondifferential,Expressed
ENSG00000006695,7.684378076788468,7.748839923952735,8.41880943435935,10.87481646256355,11.114111531910662,10.040975634248428,7.950675811700184,10.676634542907545,1.3428587450636398,0.4253075560579816,0.017204665,0.007348058,Upregulated,Expressed
ENSG00000006704,8.262788434666895,6.895372652444347,6.035320850642813,11.538981705064412,10.891102558641542,13.125454779532573,7.064493979251352,11.851846347746175,1.6776638755097582,0.7464536968802512,1.4800000000000002e-05,3.05e-05,Upregulated,Expressed
ENSG00000006712,28.65937118887587,29.29682576305356,28.154929907905526,29.09700959379381,18.500678128710266,33.03021629455078,28.70370895327832,26.875968005684953,0.9363238754068883,-0.09492044902917686,1.0,0.6085978129999999,Nondifferential,Expressed
ENSG00000006715,34.68968073894602,34.95367848316441,39.66732517078759,32.65455637672618,34.35078361442085,33.52800599208198,36.436894797632675,33.511115327743,0.9197028318099224,-0.12076031233698739,1.0,0.22423389,Nondifferential,Expressed
ENSG00000006740,0.8179513772135109,1.0197562840607204,1.3570643961718214,1.6116313350215372,1.2587055515286714,1.3184577167718192,1.0649240191486842,1.3962648677740093,1.311140365572939,0.3908221431309271,0.322021232,0.262610087,Nondifferential,Expressed
ENSG00000006744,15.158046942182361,13.722430025495711,11.265795873267564,19.496908979050325,19.42989282484582,21.404394584007232,13.382090946981878,20.110398795967793,1.5027844957594898,0.5876381368720119,0.000601416,0.000762985,Upregulated,Expressed
ENSG00000006756,6.22267695486982,6.79833974864945,5.925164240956443,7.43069033986743,7.8535939472349945,7.595204961494866,6.3153936481585715,7.626496416199097,1.2076042826598488,0.27214777836130205,0.173778939,0.125102466,Nondifferential,Expressed
ENSG00000006757,2.393049521551114,2.434308715050779,2.581680817161986,2.2976703861128853,1.5431627201923146,2.321305381739685,2.4696796845879594,2.054046162681628,0.8317054942387497,-0.2658553324073591,0.828476332,0.246897728,Nondifferential,Expressed
ENSG00000006831,13.10178872660929,12.866325986316099,12.396440038970246,17.925899350958098,17.960105498871403,16.313119604710835,12.788184917298544,17.399708151513448,1.360608113194931,0.4442515969207025,0.0015017429999999998,0.0009316760000000001,Upregulated,Expressed
ENSG00000007001,0.7172958378152622,0.7491206011545725,1.0969131431663985,0.5078483336209322,0.6605208868568545,0.4673982239887942,0.854443194045411,0.5452558148221937,0.6381416794259291,-0.6480513299674932,0.301949058,0.11210350000000001,Nondifferential,Expressed
ENSG00000007047,3.393309175390911,3.095945261796141,2.7062502169638782,4.060005094022985,3.183026605555444,5.163499571494873,3.06516821805031,4.135510423691101,1.349195257649387,0.432099152480139,0.152835475,0.120628185,Nondifferential,Expressed
ENSG00000007080,14.999369865048608,11.317175682414446,12.471153448487064,14.974722766645192,7.734695902234068,21.223378413731623,12.929232998650038,14.644265694203627,1.1326476749032721,0.17969916149558357,1.0,0.776586533,Nondifferential,Expressed
ENSG00000007168,42.19583781747239,41.83410272612229,41.364350811203416,39.02384931713864,41.79737141154112,41.69589949609866,41.798097118266035,40.83904007492614,0.9770550070586639,-0.03348830835714775,1.0,0.5667455060000001,Nondifferential,Expressed
